nombre,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,genero
Elsa,0.2281658004816834,0.1980917164647231,0.2072936660268713,0.2234729349445456,0.2227934875749785,0.2570874659323986,0.2124703767263218,0.222690096364078,0.2129953003061268,0.1763542902332938,0.2051030765461482,0.1839901871900165,0.1979564987520133,0.1754175700853117,0.1792810370718452,0.1626469851206377,0.1650685553044477,0.17657930569017,0.155729137239392,0.1551913011725565,0.1475884853900939,0.1231405486724635,0.1203608676728978,0.110927467271456,0.0908038300959445,0.0939401747013637,0.0847687362573527,0.081676360047872,0.0699780379660507,0.0821534626682643,0.0734148833794656,0.0701254143774486,0.0722491286489602,0.0693758394476573,0.0572236798065191,0.0602190041885265,0.048812351122329,0.0400774246841934,0.0459649465829006,0.0437408663708152,0.0363268127240287,0.0346583572583466,0.0351436576879946,0.0270315557845948,0.0279004956722345,0.0337801910457471,0.0238025037162618,0.0219892018359517,0.0186986832777954,0.0171469573383701,0.0167876453261258,0.0149539153278899,0.0150623642127866,0.0103727773224028,0.0123937182829675,0.007222068128176,0.0098985854207102,0.0066667058825836,0.0075914667753736,0.009014384802531,0.0059809766356041,0.0072501784852967,0.0088041927742308,0.0062459661468634,0.0060800699843279,0.0071955027197178,0.0065251979905965,0.0049241457726208,0.0053085645983814,0.0036923679557044,0.0047714514516743,0.0041444335077449,0.0029372291535809,0.0035008332797353,0.002383552428884,0.0014923193520775,0.0011557244080589,0.0010379282030464,0.0011855013188702,0.0011376463613645,0.0005353906611806,0.0007442857461836,0.0013231713771567,0.0005095969852242,0.0002665792286796,0.0005654797247244,0.0005745805561939,0.0010288383386318,0.000915680478791,,0.0001051812272545,0.000222215308857,0.0002269459766449,0.000252154025765,F
Elvira,0.342248700722525,0.3037406319125755,0.3122200895713372,0.2214037411024664,0.2056555269922879,0.2093225815515158,0.248660385948937,0.1913110373309579,0.1802267925667227,0.1850533807829181,0.1841027615414231,0.1753239827209215,0.143241814314345,0.1394624159684466,0.135865401313706,0.1281317818828279,0.1101897424152727,0.1126183571846195,0.107703825074863,0.0909508932797771,0.1039212500338505,0.0842234884788076,0.0886586748483399,0.081527982627128,0.0689436487765505,0.0652108979723058,0.0703537481120668,0.0615197262057236,0.0624662711787345,0.0589100439621212,0.0470252090836036,0.0386365919434978,0.04266680825726,0.0444005372465006,0.0406684013719287,0.0382399611167498,0.0362098895598368,0.0322019482178671,0.0246975832385735,0.0244680708434445,0.0249144069567453,0.0249862575583429,0.0236420969901054,0.0178629579161357,0.0229581221531529,0.0223637375904714,0.0164314057912259,0.0121673583492266,0.0128379019519192,0.0117390707931918,0.0121387589281217,0.0107718881599207,0.0090374185276719,0.0075540878326194,0.0069226174193152,0.0079547417063967,0.0064289781598427,0.0086275017304023,0.0066555325153961,0.0059769290538521,0.0044374987941579,0.0058404215576001,0.0043526346299568,0.0057727868933132,0.005989322671129,0.0054649387744692,0.0044693136921894,0.0049241457726208,0.003852990434309,0.0029699481382839,0.0020676289623922,0.0021462244950821,0.0016568984968918,0.0014654650938426,0.0015890349525893,0.0003197827183023,0.0002101317105561,0.0006919521353642,0.0011855013188702,,0.0006692383264758,0.0007442857461836,0.000481153228057,0.0005095969852242,0.0002665792286796,0.0001413699311811,0.0001436451390484,,0.0003662721915164,,0.0001051812272545,0.000222215308857,0.0007943109182574,0.000252154025765,F
Emilia,0.2154899226771454,0.188187130641487,0.1253998720409468,0.132428405893064,0.1542416452442159,0.119412210952207,0.1167419652342427,0.1174184144465138,0.1095158021816927,0.1020166073546856,0.1036015540233103,0.0793291024478694,0.0756169234363281,0.0708207581089768,0.0694650172130226,0.0695032174788771,0.0700028951814673,0.0537585886212295,0.0678004407028645,0.0588306893333874,0.0467137866601673,0.0537287771330324,0.0497025904452814,0.0387875553710882,0.0314690522290178,0.034201519915545,0.0357147467480217,0.0279253364688097,0.0247097591688032,0.025046787398861,0.0196434417691002,0.025306967722991,0.0187733956331943,0.0209052529535607,0.0176349705064115,0.0137592383457464,0.0161524507350252,0.0119007199935596,0.0145784345505468,0.0127368040006971,0.0115731438766817,0.0117677213016711,0.0095846339149076,0.0107493906044002,0.009406452826639,0.0081322682147169,0.0075246624651408,0.0041046510093776,0.0071166630385639,0.0075182812945161,0.004648886398004,0.0070967733759477,0.0056634489440077,0.0062011168775234,0.0053594457439859,0.0032446972749776,0.0040818908951382,0.0035294325260736,0.0040557151265695,0.0052910519493117,0.0061739113657849,0.0061425123278208,0.0060343343733492,0.0066245095497036,0.0099822044518816,0.012205029929648,0.0114414430520049,0.0129818388550913,0.0120727033608351,0.0119600614217382,0.0105767173845447,0.012359292782025,0.0164936714008775,0.0152245540304767,0.0185387411135427,0.0269683425768304,0.0220638296083985,0.0253715782966906,0.0235914762455173,0.0332445547820964,0.0295803340302335,0.0275385726087959,0.0383719699375463,0.0436979414829781,0.0671779656272742,0.087932097194655,0.1077338542863709,0.1289477384418586,0.1426630185956391,0.228922885627373,0.2035256747375728,0.1915495962347838,0.2355699237574991,0.2548016430356319,F
Emma,0.1140829002408417,0.0990458582323615,0.0895713371721049,0.1096672736301936,0.104541559554413,0.1039588660054508,0.0805519560116275,0.0708559397522066,0.0672616737808821,0.0585211546065638,0.0651009765146477,0.0473308090235187,0.0559442279081776,0.0419476798030093,0.0418833192019695,0.0335695812312944,0.0302481645845846,0.0274678919962486,0.03284083846545,0.0219769816475297,0.0230183876296476,0.0197489559191686,0.012627144599612,0.0116115611620455,0.0122513104097702,0.0098044357091229,0.0120483483005374,0.0113381065362084,0.0108722940342734,0.0060112289757266,0.0063493953193051,0.0046363910332197,0.0036029749195019,0.0061050738713938,0.0066581011095635,0.0050033593984532,0.0028399913380264,0.0024501482339681,0.0024011539259724,0.0031842010001742,0.002250333531577,0.005319654835002,0.0028753901744722,0.0018969512831294,0.0030291966729854,0.0020330670536792,0.0015356454010491,0.0007329733945317,0.0013954241252086,0.0009232977028353,0.0018079002658904,0.0012672809599906,0.0010844902233206,0.001352970955096,0.0010048960769973,0.0016746824645045,0.0007143309066491,0.0008823581315184,0.0008319415644245,0.0009798244350577,0.0009646736509038,0.0002013938468137,0.001483852714758,0.0011356302085206,0.0019056935771774,0.0008197408161703,0.0024134293937822,0.0029544874635725,0.0007705980868618,0.0004013443430113,0.0003976209543061,0.0004440464472583,0.0007531356804053,0.0008955620017927,0.0010593566350595,0.0011725366337752,0.0008405268422247,0.0011532535589404,0.0028452031652885,0.0041713699916699,0.0072277739259394,0.0119085719389387,0.0204490121924228,0.0275182372021087,0.042252807745726,0.0648887984121329,0.1139105952654562,0.1622135113909551,0.170682841246644,0.2158225459066989,0.2117298104634284,0.2292150910860551,0.2951432426268089,0.3019544458537053,F
Enrique,0.1774622892635315,0.1353626729175608,0.1484325015994881,0.2069193842079126,0.1593830334190231,0.1446995026832626,0.1587690727185701,0.1467730180581423,0.1509076014314664,0.1455120601028074,0.1274019110286654,0.1506586315396512,0.1334054665502698,0.1312907900327954,0.1343330847575364,0.1342783249251776,0.1266101746183329,0.1169347402126014,0.1218289168879597,0.1142803045671548,0.1083218241395185,0.0885798758139183,0.1149876146517863,0.0953630342244589,0.0867200599593544,0.0975883368256885,0.0705688971888621,0.0741176223570663,0.0670128668657943,0.0753407364957741,0.0642876276079645,0.0554435094389194,0.0555616658638985,0.0617907476680467,0.0597429613074351,0.0518205080554086,0.045794860325676,0.0406024564486151,0.0425347266886543,0.0413946130022658,0.0361660746146303,0.0386883988000148,0.0327474992092677,0.0308254583508537,0.0240741419800423,0.0300268364851085,0.0241096327964717,0.025067690092985,0.0212104467031709,0.0187297534003735,0.0184664098587384,0.0135599062719002,0.0195208240197714,0.0148826805060562,0.0116121324453029,0.0150721421805412,0.0129600035920639,0.0111765363325666,0.0119591599886024,0.0107780687856349,0.011383149080666,0.0101703892640968,0.00989235143172,0.0120187530401767,0.009528467885887,0.0092903959165977,0.0067933568121279,0.0107435907766273,0.008219712926526,0.0051372075905452,0.005328120787703,0.0048105031786324,0.0054978904669591,0.0056990309204993,0.0053850628948862,0.0089539161124654,0.004833029342792,0.0059969185064905,0.005690406330577,0.0032865339328308,0.0049523636159214,0.0028530953603707,0.0031274959823705,0.0040767758817938,0.0025325026724567,0.0018378091053545,0.0043093541714548,0.0037724072416501,0.0025639053406148,0.0028865155316739,0.0032606180448913,0.0022221530885705,0.0023829327547723,0.0026476172705335,
Esther,0.1014070224363037,0.1815840734259962,0.1356365962891874,0.1551895381559344,0.1233933161953727,0.1573431485487904,0.1622713316755974,0.1629686614300753,0.1241753977493209,0.1289047054171609,0.1267019005285079,0.1259932803583809,0.0940600754939691,0.119305738660507,0.1276930463474681,0.0973990666710795,0.1028437595875878,0.0929984343301562,0.0829849144019436,0.0767503820613732,0.0809028624042028,0.0586660161128246,0.0365381205435582,0.035081737978946,0.0333908264109425,0.0376216719070995,0.0286148272137764,0.0268755117895311,0.0266865399023074,0.0264494074931972,0.0238102324473942,0.0243410529244036,0.0210489587402482,0.0214602596691419,0.021953738793696,0.0235872657355653,0.0189924420730516,0.0194261752836046,0.0205813193654779,0.0216190488959202,0.0194493112372012,0.014830552873339,0.0156549020610157,0.0140690553498768,0.0153054147687686,0.0121984023220753,0.0104423887271342,0.0083558966976616,0.0066980358010013,0.0069906826071816,0.0068441938637282,0.0073502295679459,0.0060249456851146,0.0039461652856967,0.0045778599063213,0.0041867061612614,0.0037757490780028,0.0047059100347649,0.0038477297354633,0.0042132450707482,0.0037622272385252,0.0051355430937518,0.0052429462588116,0.005394243490473,0.0063523119239247,0.0043719510195754,0.0040223823229704,0.0040288465412352,0.004109856463263,0.0042542500359203,0.0040557337339231,0.00273828642476,0.0024853477453377,0.001628294548714,0.0016773146721776,0.0034110156618916,0.002416514671396,0.0034597606768214,0.0023710026377404,0.0016432669664154,0.0026769533059034,0.0009923809949115,0.0020449012192422,0.0020383879408969,0.0017327649864177,0.0009895895182678,0.0014364513904849,0.0027435689030182,0.0023807692448566,0.0022203965628261,0.0023139869996003,0.002111045434142,0.0027233517197398,0.001386847141708,
Facundo,,,0.0076775431861804,0.0041383876841582,0.0051413881748071,0.0042145486218426,0.0058370982617121,0.0020244554214916,0.0086232915103695,0.011071569790431,0.00840012600189,0.0026665244520292,0.0055329456172923,0.0027238753118837,0.0071508105954582,0.0023640550162883,0.0064817495538395,0.0054935783992497,0.01094694615515,0.0067621481992399,0.0054160912069759,0.0055180906244736,0.0094031927869451,0.0037058173921421,0.0028826612728871,0.0057002533192575,0.0040878324591109,0.0046192285888256,0.005139629907111,0.0020037429919088,0.0029762790559242,0.0021250125568923,0.0037926051784231,0.0024050291008521,0.0030591275368264,0.003216445327577,0.0040824875484129,0.0026251588221087,0.0054883518307941,0.0021786638422245,0.0017681192033819,0.0037076382183347,0.0028753901744722,0.005216616028606,0.0046235107113988,0.0040661341073584,0.0067568397646162,0.0104082222023505,0.0108843081766272,0.0109476727621901,0.0120096231948438,0.0178686615358684,0.0209668109841989,0.0210837973835796,0.0219960585742757,0.0155954804506989,0.0214299271994758,0.0249021072672976,0.0240223126727578,0.0220460497887988,0.0259497212093148,0.0330285908774629,0.0498574512158689,0.0588634991416528,0.0622526568544621,0.079879188420159,0.0755314013980013,0.0827256489800303,0.0714087560491949,0.0811518261568951,0.0823075375413824,0.097764226138054,0.1153050726700617,0.1352298622707055,0.1351562506896853,0.1656474480806108,0.1581241121935229,0.1902868372251796,0.1701194392578761,0.1674868254231096,0.15365711975886,0.14650024437382,0.1812744786704774,0.1507133083800676,0.1450191004017348,0.1416526710434797,0.1664847161572052,0.1882774159696287,0.1644562139908651,0.1858471923085463,0.124429391842144,0.1057744870159595,0.1049625141983076,0.0983400700483883,M
Felipe,0.1056323150378163,0.0462214005084354,0.0690978886756238,0.0600066214202946,0.0582690659811482,0.0519794330027254,0.0560361433124365,0.068831484330715,0.0586383822705126,0.0569395017793594,0.0539008085121276,0.0579969068316356,0.0559442279081776,0.0691864329218465,0.0561849403928859,0.0605198084169814,0.0613605624430146,0.0592521670204792,0.0501440759364935,0.0598450115632734,0.0507758550653993,0.0421117442394038,0.0507772410495037,0.0474344626194199,0.0458823585934534,0.043321925226357,0.0428146662822669,0.0346442144161925,0.0403263269634868,0.0326610107681148,0.0337311626338085,0.0287842609979058,0.0328060347933599,0.0288603492102254,0.0287917885818964,0.0257315626206167,0.0220099328697047,0.0197761964598858,0.0207528303601902,0.0248032498960944,0.0221818590969733,0.0227294342950087,0.0188497800326516,0.019443750652077,0.0212043767108982,0.0168900955228735,0.0168920994115406,0.0142196838539154,0.0131169867769609,0.0083096793255178,0.0122678946613996,0.0097580633919281,0.012772884852443,0.0098090394244461,0.009267374932309,0.0093154212088067,0.0118374835959009,0.0110784965401757,0.0124791234663677,0.0087204374720137,0.0115760838108467,0.0127885092726761,0.0132557509185048,0.0158041870685788,0.0145195701118279,0.0152107462556061,0.0178772547687577,0.0174583350120193,0.0148982296793284,0.0207896369679879,0.0204377170513384,0.0294550810014727,0.026811630222431,0.0270296895086539,0.0291323074641385,0.0347497220555206,0.036983181057887,0.0487826255431824,0.0544145105361429,0.0781183834803636,0.0934256703760316,0.1095340523133641,0.1146347565845819,0.110455146547353,0.1254255270937799,0.157627473266946,0.2181969662146632,0.2162275241691272,0.2291032557935104,0.3164065102027222,0.2644256053179628,0.267213908900612,0.304561500657576,0.3125449149358394,M
Florencia,0.0549288038196645,0.0627290435471623,0.0332693538067818,0.0351762953153451,0.0308483290488431,0.0238824421904414,0.0455293664413546,0.0323912867438659,0.0431164575518475,0.0363780150257018,0.0259003885058275,0.0353314489893872,0.0331976737037537,0.0332312788049814,0.0275816980110531,0.025531794175914,0.0371620307753468,0.0321766734813198,0.0317814565794677,0.0280629150268457,0.0311425244401115,0.0258478981883237,0.0319708554756134,0.0254466127593763,0.0187372982737663,0.0164167295594616,0.0238815475242795,0.0205765637138597,0.0207561977017947,0.0220411729109977,0.0182545115430022,0.0156478197371166,0.0166874627850616,0.0173902104215461,0.0165552784345904,0.0135805469386588,0.0136674583142521,0.0112006776409972,0.0164650554923823,0.0125692144743722,0.0155915966116406,0.0146693512116722,0.0162938776553429,0.0150175309914415,0.0167402974033407,0.0228329069105513,0.0213454710745832,0.0279995836711119,0.0302807035170269,0.0349534130359083,0.0357705981179758,0.0392857097597108,0.0425361165369094,0.0465647503712214,0.0460019093025462,0.0406110497642361,0.0503093052825791,0.0465689013856944,0.051788362385426,0.0481093797613343,0.0568192780382396,0.0733073602402225,0.0666744486497929,0.0935002205015321,0.10209072734879,0.1100274339926478,0.1399789048393728,0.1624968104964882,0.1493247848318897,0.1713740344658468,0.1900628161583613,0.1993028470778043,0.1778906477117478,0.2098057526018111,0.2072807815933253,0.2019960837276432,0.1698914879846688,0.1416195370378913,0.1317091965264811,0.1143966618927654,0.0997165106449048,0.0966330993795137,0.0881713290414465,0.0794971296949807,0.0707767852144496,0.061354550132605,0.0580326361755918,0.0595011505842087,0.046333432226825,0.0415214157248484,0.0331320865851862,0.030887927931131,0.0271200442090762,0.0208027071256206,F
Francesca,0.0042252926015126,0.0099045858232361,,0.0041383876841582,,,,0.0020244554214916,,0.0007908264136022,0.0007000105001575,0.0006666311130073,0.0012295434705094,0.0010895501247534,0.0015323165561696,0.0033096770228036,0.0017284665476905,0.0007847969141785,0.0007062545906548,0.0020286444597719,,0.0005808516446814,0.0016119759063334,0.0007411634784284,0.0004804435454811,0.0018240810621624,0.0012908944607718,0.0004199298717114,0.0001976780733504,0.0010018714959544,0.0007936744149131,0.0001931829597174,0.0003792605178423,0.0007400089541083,0.0001799486786368,,,,0.0001715109947123,0.0005027685789748,0.0001607381093983,,0.0001597438985817,,0.000478294211524,0.0001563897733599,,0.0007329733945317,0.0001395424125208,,0.0003874071998336,,,0.000676485477548,0.0002233102393327,0.0001046676540315,0.0001020472723784,,0.0004159707822122,,0.0001929347301807,0.0004027876936275,0.0006924646002204,,0.0007259785055913,0.0003643292516312,0.0003575450953751,0.0013429488470784,0.0005993540675591,0.0008829575546249,0.0006361935268899,0.0005180541884681,0.0007531356804053,0.0015468798212783,0.0022069929897074,0.0035176099013257,0.003572239079455,0.0074961481331131,0.0103138614741708,0.0122612996724842,0.0133847665295174,0.0193514294007755,0.0217721835695795,0.0249702522759875,0.0319895074415591,0.0435419388037841,0.0507067340841185,0.0646453422773679,0.0673940832390182,0.0990296867020449,0.1413635694301281,0.198327163154924,0.2192298134390599,0.2645095730275881,F
Francisca,0.3591498711285756,0.3400574465977747,0.2661548304542546,0.2483032610494951,0.2570694087403599,0.2542777668511702,0.2451581269919097,0.2145922746781116,0.2086836545509421,0.1913799920917358,0.1694025410381155,0.1799904005119726,0.1629145098424954,0.1465444917793443,0.1532316556169617,0.1413704899740426,0.1309313409875593,0.1342002723245292,0.1285383354991807,0.1284808157855587,0.1282936604652422,0.1173320322256492,0.1106890122348971,0.1163626661132646,0.1102617936879327,0.1112689447919065,0.1047776003993166,0.0841959392781405,0.0873737084208882,0.0947770435172903,0.0833358135658799,0.0716708780551885,0.0684565234705371,0.0629007610992092,0.0638817809160827,0.0568238674538618,0.064609802940101,0.0575784834982516,0.0499096994612839,0.0385455910547414,0.0520791474450677,0.0430408436650164,0.0461659866901383,0.0403102147665011,0.0325240063836334,0.0342493603658269,0.0320949888819272,0.0238949326617342,0.0298620762794643,0.0230824425708828,0.0298303543871928,0.0210368639358451,0.0204848153293898,0.0157846611427869,0.0189813703432836,0.0183168394555188,0.0128579563196855,0.0122549740488669,0.0128950942485799,0.0143054367518428,0.0152418436842816,0.0168163862089521,0.010386969003306,0.0148578285614782,0.0141565808590322,0.0124782768683714,0.0129610097073493,0.0091320521601332,0.0105315071871114,0.0077860802544202,0.00835004004043,0.0067347044500854,0.0075313568040536,0.0088742052904918,0.0105052866310075,0.0136440626475664,0.0126079026333705,0.0109559088099345,0.0144631160902166,0.0159270490591032,0.0148570908477643,0.0168704769134966,0.0212910303415225,0.021785271118336,0.0193269940792753,0.018095351191183,0.025568834750632,0.0348090304570442,0.0369934913431567,0.041743455381131,0.0340787176304773,0.0413320474474127,0.0319993827069435,0.0387056429549425,F
Francisco,0.3718257489331136,0.4391033048301364,0.345489443378119,0.4303923191524582,0.365038560411311,0.3315444915849512,0.3689046101402071,0.3947688071908656,0.3138878109774501,0.3250296559905101,0.3346050190752861,0.3013172630793024,0.3043120089510764,0.2936337586210653,0.2747954357397513,0.2685566498503553,0.3085312787627636,0.2660461539065228,0.2683767444488389,0.2417467981228276,0.2660654805426923,0.2285651221821434,0.2186913979592385,0.2112315913521045,0.2099538293752792,0.2252740111770567,0.2095552007986333,0.1900182669494194,0.1779102660153833,0.1607001879510926,0.1555601853229758,0.1446940368283994,0.1407056521194974,0.1189564393729164,0.127043767117618,0.1238331451117178,0.1084521692208838,0.1062314270013335,0.0981042889754447,0.0975371043211283,0.0904955555912751,0.0867264939766999,0.0769965591164245,0.0731907036740784,0.0664828954018388,0.0620867400238963,0.0674148331060578,0.0653812267922299,0.060421864621533,0.0484071795629372,0.0463597282467628,0.0475230359996502,0.0490430578768332,0.0435205657222553,0.0400841879602284,0.0444837529634029,0.0488806434692807,0.0495100951574224,0.048564588823281,0.0453658713431727,0.0552758001967934,0.0600153663505118,0.0553971680176321,0.0636899275278655,0.0651565708768277,0.0665811707356171,0.0741012210165007,0.0790549221313493,0.0732924402615238,0.078743760098827,0.0800013360064064,0.0899194055698226,0.0903762816486441,0.1025825565689879,0.1160878312586128,0.1187459827296013,0.1562329267985173,0.2017040474586904,0.1954891674816988,0.2103381717011731,0.171325011577823,0.1823500078150003,0.1862062992580617,0.1858755003605398,0.1987348149806863,0.1967869442041155,0.2305504481728338,0.2604675727302969,0.2450360961244739,0.2451317805360037,0.201316868965227,0.273102614585324,0.2428321950101388,0.2250474679953503,M
Franco,,0.0132061144309815,,0.0041383876841582,0.001713796058269,0.0042145486218426,0.0081719375663969,0.0030366831322374,0.0146595955676281,0.0055357848952155,0.00560008400126,0.0079995733560876,0.0030738586762734,0.0054477506237674,0.0066400384100683,0.007092165048865,0.0060496329169169,0.0043163830279819,0.0088281823831854,0.0077764704291259,0.0064316083082839,0.00813192302554,0.0091345301358895,0.0088939617411412,0.0120110886370297,0.0095764255763526,0.0083908139950171,0.0060889831398156,0.006523376420564,0.0030056144878633,0.0045636278857505,0.0021250125568923,0.0026548236248961,0.0035150425320146,0.0043187682872844,0.0028590625134018,0.0040824875484129,0.0031501905865304,0.0036017308889586,0.0035193800528242,0.0017681192033819,0.0022568232633341,0.0015974389858179,0.0045842989342295,0.0035074908845094,0.0015638977335994,0.0012285163208393,0.0013193521101571,0.0047444420257092,0.0036931908113412,0.0051654293311156,0.0050691238399626,0.0069889369947329,0.0083433208897588,0.0104955812486392,0.0125601184837843,0.0122456726854147,0.0172550034608046,0.0158068897240657,0.0171469276135102,0.0190040709228068,0.0259798062389799,0.0253244196652032,0.0235643268268031,0.0345747263287902,0.0438105925086619,0.0471065663156765,0.0552399625764921,0.0634459091516228,0.0619675665609525,0.1075167060443951,0.132103818059369,0.1443007963656684,0.1315661995360988,0.1190010620050266,0.1511506315175715,0.154656938969346,0.1643386321490188,0.1745057941376959,0.1765879963140257,0.1923390950291654,0.1477407206174594,0.1503603837678147,0.1603956510993281,0.1314235597390722,0.121578140815761,0.1091703056768558,0.1248323850873312,0.1203204149131385,0.1143504229855452,0.0885625933483391,0.0874417240352522,0.0792041458491013,0.0716117433172879,M
Graciela Beatriz,0.0042252926015126,,,,,0.0028096990812284,0.0011674196523424,,0.0008623291510369,0.0015816528272044,0.0021000315004725,0.0033331555650365,0.0030738586762734,0.0076268508732744,0.0056184940392885,0.0089834090618956,0.0103707992861433,0.0109871567984994,0.0088281823831854,0.0121718667586318,0.0125247109161318,0.0148117169393765,0.0298215542671688,0.0358229014573744,0.0413181449113821,0.0508462596077769,0.0768082204159261,0.0812564301761605,0.0927110164013497,0.1234305683015873,0.1281784180084724,0.1443076709089644,0.1606168293062187,0.1759371288392589,0.2004628280014539,0.2033508212657069,0.1998643904136092,0.2052874198889032,0.1982667098874373,0.2039564535374797,0.1763297060099979,0.1731305846300663,0.1538333743342673,0.1430617426026804,0.1131962967273515,0.1116622981789974,0.0945957567046278,0.0929410264266227,0.0809345992620997,0.074259515242326,0.061597744773554,0.0612096703675495,0.0515735350645813,0.045099031836534,0.0460019093025462,0.0372616848352269,0.0358185926048382,0.0325492110737906,0.0317177721436846,0.0301785925997779,0.0177499951766317,0.0183268400600556,0.0147396036332628,0.012681203995147,0.0111619195234677,0.008652819726243,0.0086704685628474,0.0085053426981632,0.0075347368493155,0.0065820472253861,0.0070776529866502,0.0057726038143589,0.0054978904669591,0.0037450774620424,0.0022952727092957,0.0031978271830233,0.0026266463819522,0.0009226028471523,0.0022524525058534,0.0007584309075763,0.000803085991771,0.0008683333705476,0.0001202883070142,0.0003821977389181,0.0006664480716991,0.0004241097935433,0.0001436451390484,0.0008573652821932,0.0005494082872746,,0.0005259061362727,0.0003333229632855,,,F
Guadalupe,0.0126758778045379,0.0132061144309815,0.0153550863723608,0.0144843568945538,0.0051413881748071,0.0126436458655278,0.0221809733945061,0.010122277107458,0.0086232915103695,0.0118623962040332,0.01120016800252,0.0213321956162338,0.0110658912345846,0.0108955012475348,0.0051077218538987,0.0066193540456073,0.0129634991076791,0.011771953712678,0.008475055087858,0.0081145778390879,0.0155712622200557,0.0104553296042657,0.0085972048337784,0.0088939617411412,0.0036033265911089,0.0075243343814199,0.0047332796894968,0.0077687026266613,0.0096862255941708,0.0050093574797722,0.0075399069416748,0.0061818547109596,0.0070163195800827,0.0053650649172854,0.0030591275368264,0.0062541992480665,0.0058574821346794,0.0063003811730609,0.0036017308889586,0.0045249172107739,0.007233214922926,0.0048360498500018,0.0025559023773086,0.003951981839853,0.0044640793075575,0.0017202875069593,0.0055283234437769,0.0065967605507855,0.0062794085634387,0.0079139803100169,0.0081355511965071,0.0112788005439169,0.0178338392279393,0.0133042143917775,0.0204328868989465,0.0170608276071404,0.0269404799079125,0.0216667941183967,0.0276620570171151,0.0201843833621891,0.0330883062260037,0.0281951385539317,0.0259179607511064,0.0203467079026613,0.021507113228145,0.0246833067980195,0.0239555213901353,0.0223824807846402,0.0260290909339991,0.0243214671864878,0.0303782409089933,0.0374479170521236,0.0429287337831059,0.0433126349957949,0.05499826530351,0.0740829964067081,0.075017020668555,0.0698871656717932,0.0934175039269731,0.0911381140604241,0.0903471740742426,0.1479888158661873,0.160103736635969,0.17746715010434,0.1812738755021686,0.1704921370044277,0.1762525856125028,0.1946219190578584,0.1840517762369927,0.1771876457135244,0.1550371289732208,0.1559951468176545,0.1635145761727149,0.1757513559582735,
Guillermina,0.0253517556090759,0.0363168146851992,0.0255918106206014,0.0413838768415825,0.0342759211653813,0.0463600348402686,0.0268506520038758,0.0303668313223742,0.0379424826456258,0.0379596678529062,0.018200273004095,0.0206655645032264,0.0301238150274802,0.0228805526198232,0.0229847483425442,0.0217493061498527,0.0319766311322752,0.0207971182257311,0.0307220746934855,0.0284010224368077,0.0267419503344436,0.0214915108532129,0.0201496988291681,0.0259407217449952,0.0134524192734732,0.0171007599577725,0.0178573733740108,0.0174270896760241,0.0175933485281879,0.0158295696360801,0.0192466045616437,0.0195114789314664,0.0161185720082982,0.0144301746051127,0.0169151757918641,0.0125083984961331,0.0129574604797455,0.0154009317563712,0.0126918136087113,0.0098877820531728,0.0061080481571375,0.0180545861066735,0.0110223290021437,0.0118559455195591,0.0111601982688938,0.0134495205089548,0.0099816951068194,0.0087956807343807,0.0126983595393984,0.0125304688241935,0.0131718447943448,0.0120391691199113,0.0112063989743132,0.0149954280856475,0.0175298537876207,0.0132927920620051,0.0185726035728791,0.0236275899662154,0.0230863784127802,0.019792453588166,0.0152418436842816,0.0232609893069937,0.0248298020936172,0.019778892798401,0.0165160110022042,0.0190362033977346,0.0187711175071955,0.0171897452426037,0.0154119617372363,0.0149300095600222,0.017654370371195,0.0171697959606574,0.0147614593359452,0.0153059687579124,0.0158020698063054,0.0192935573375743,0.020277710068671,0.0274474347027834,0.032838386532705,0.0509412759588778,0.0588929727298766,0.0587985739485103,0.0655571273227672,0.0579666570692567,0.0591805887668844,0.0705435956593776,0.0735463111928292,0.0691036417447726,0.0765508880269283,0.0799342762617403,0.0802532763952289,0.1375512761825187,0.162152900312845,0.1891155193238237,F
